STATION;SONDE;DateTime;Latitude;Longitude;Course;Speed;Altitude;Description
DO6GZ-11;T1231063;2022-03-12 18:07:24;52.9442;10.2535;136;81;23990;Clb=5.0m/s p=28.3hPa t=-58.6C h=1.5% 405.700MHz Type=RS41-SGP TxOff=3h40m rdzTTGOsonde
F5RZC-14;T1231063;2022-03-12 18:07:22;52.9445;10.2531;136;76;23980;Clb=4.3m/s p=28.3hPa t=-58.5C h=5.0% 405.70MHz Type=RS41-SGP Details on http://radiosondy.info
DO4CZ-15;T1231063;2022-03-12 18:07:20;52.9445;10.2531;136;81;23980;Clb=4.3m/s p=28.3hPa t=-58.6C h=1.4% 405.700MHz Type=RS41-SGP TxOff=3h40m rdzTTGOsonde
DB1ABI-14;T1231063;2022-03-12 18:07:16;52.9452;10.2519;134;78;23955;Clb=6.0m/s p=28.4hPa t=-58.5C h=5.0% 405.70MHz Type=RS41-SGP batt=2.5V Details zu http://radiosondy.info
DO6GZ-11;T1231063;2022-03-12 18:07:14;52.9454;10.2514;135;76;23945;Clb=4.6m/s p=28.5hPa t=-58.5C h=1.4% 405.700MHz Type=RS41-SGP TxOff=3h40m rdzTTGOsonde
DO6GZ-11;T1231063;2022-03-12 18:07:12;52.9457;10.251;134;69;23934;Clb=4.9m/s p=28.6hPa t=-58.5C h=1.5% 405.700MHz Type=RS41-SGP TxOff=3h40m rdzTTGOsonde
DN4BAS-14;T1231063;2022-03-12 18:07:10;52.9459;10.2506;137;78;23925;Clb=5.6m/s p=28.5hPa t=-58.4C h=5.0% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DF2TH-14;T1231063;2022-03-12 18:07:08;52.9462;10.2502;140;76;23914;Clb=4.5m/s p=28.6hPa t=-58.4C h=5.0% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DB0BI-1;T1231063;2022-03-12 18:07:06;52.9464;10.25;140;81;23909;Clb=4.4m/s p=28.7hPa t=-58.4C h=1.5% 405.700MHz Type=RS41 rdzTTGO
DL6ZAJ-14;T1231063;2022-03-12 18:07:04;52.9468;10.2493;136;81;23894;Clb=4.7m/s p=28.7hPa t=-58.3C h=5.0% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DB1ABI-14;T1231063;2022-03-12 18:07:00;52.9474;10.2484;138;80;23873;Clb=4.8m/s p=28.8hPa t=-58.2C h=5.0% 405.70MHz Type=RS41-SGP TxOff=3h40m Details zu http://radiosondy.info
DL4BBY-11;T1231063;2022-03-12 18:06:58;52.9476;10.248;137;83;23862;Clb=5.2m/s t=-57.5C 405.70MHz Type=RS41-SGP powerup h:m:s 01:53:03 rx=405700(+0/5)
DO6GZ-11;T1231063;2022-03-12 18:06:56;52.9479;10.2476;140;70;23853;Clb=4.8m/s p=28.9hPa t=-58.1C h=1.4% 405.700MHz Type=RS41-SGP TxOff=3h41m rdzTTGOsonde
DO6GZ-11;T1231063;2022-03-12 18:06:54;52.9482;10.2472;141;80;23842;Clb=4.8m/s p=29.0hPa t=-58.1C h=1.4% 405.700MHz Type=RS41-SGP TxOff=3h41m rdzTTGOsonde
DO9BO-14;T1231063;2022-03-12 18:06:52;52.9485;10.2468;138;85;23833;Clb=5.6m/s p=29.0hPa t=-58.0C h=4.9% 405.70MHz Type=RS41-SGP batt=2.6V Details zu http://radiosondy.info
DO6GZ-11;T1231063;2022-03-12 18:06:50;52.9488;10.2463;136;85;23822;Clb=4.4m/s p=29.1hPa t=-58.1C h=1.4% 405.700MHz Type=RS41-SGP TxOff=3h41m rdzTTGOsonde
DO4CZ-15;T1231063;2022-03-12 18:06:48;52.9489;10.246;136;87;23817;Clb=4.3m/s p=29.1hPa t=-58.1C h=1.4% 405.700MHz Type=RS41-SGP TxOff=3h41m rdzTTGOsonde
DO6GZ-11;T1231063;2022-03-12 18:06:46;52.9494;10.2453;138;87;23802;Clb=4.6m/s p=29.1hPa t=-58.1C h=1.4% 405.700MHz Type=RS41-SGP TxOff=3h41m rdzTTGOsonde
DH3DM-HH;T1231063;2022-03-12 18:06:44;52.9496;10.245;137;85;23796;Clb=5.5m/s p=29.2hPa t=-58.1C h=1.4% 405.700MHz Type=RS41-SGP TxOff=3h41m rdzTTGOsonde
DM3MS-14;T1231063;2022-03-12 18:06:42;52.95;10.2443;136;85;23782;Clb=3.9m/s t=-57.3C 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DN4BAS-14;T1231063;2022-03-12 18:06:40;52.9503;10.2439;138;87;23771;Clb=5.0m/s p=29.2hPa t=-57.9C h=4.9% 405.70MHz Type=RS41-SGP TxOff=3h41m Details zu http://radiosondy.info
SWLJO43;T1231063;2022-03-12 18:06:38;52.9506;10.2434;136;87;23762;Clb=5.1m/s t=-57.9C h=1.4% p=29.3hPa 405.700 MHz Type=RS41-SGP Radiosonde
DF2TH-14;T1231063;2022-03-12 18:06:36;52.951;10.2429;137;83;23751;Clb=4.8m/s p=29.3hPa t=-57.8C h=4.9% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DF5WG-14;T1231063;2022-03-12 18:06:32;52.9516;10.2419;141;83;23731;Clb=3.6m/s p=29.4hPa t=-57.8C h=4.9% 405.70MHz Type=RS41-SGP batt=2.5V Details zu http://radiosondy.info
DO6GZ-11;T1231063;2022-03-12 18:06:30;52.952;10.2414;138;83;23721;Clb=5.8m/s p=29.5hPa t=-57.8C h=1.4% 405.700MHz Type=RS41-SGP TxOff=3h41m rdzTTGOsonde
DB1ABI-14;T1231063;2022-03-12 18:06:28;52.9522;10.241;137;83;23711;Clb=4.7m/s p=29.5hPa t=-57.7C h=4.9% 405.70MHz Type=RS41-SGP batt=2.6V Details zu http://radiosondy.info
DO6GZ-11;T1231063;2022-03-12 18:06:26;52.9525;10.2405;141;81;23701;Clb=5.6m/s p=29.6hPa t=-57.7C h=1.4% 405.700MHz Type=RS41-SGP TxOff=3h41m rdzTTGOsonde
DH3DM-HH;T1231063;2022-03-12 18:06:24;52.9527;10.2403;141;81;23695;Clb=4.5m/s p=29.7hPa t=-57.7C h=1.4% 405.700MHz Type=RS41-SGP TxOff=3h41m rdzTTGOsonde
JO53VA-14;T1231063;2022-03-12 18:06:22;52.9532;10.2397;137;85;23680;Clb=5.0m/s p=29.7hPa t=-57.6C h=4.8% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL2LAY-13;T1231063;2022-03-12 18:06:20;52.9535;10.2392;138;85;23672;Clb=4.9m/s p=29.7hPa t=-57.3C 405.70MHz Type=RS41-SGP
DF2TH-14;T1231063;2022-03-12 18:06:18;52.9538;10.2387;139;87;23661;Clb=4.2m/s p=29.8hPa t=-57.5C h=4.9% 405.70MHz Type=RS41-SGP TxOff=3h41m Details zu http://radiosondy.info
DF5WG-14;T1231063;2022-03-12 18:06:16;52.9541;10.2383;136;87;23652;Clb=5.5m/s p=29.8hPa t=-57.5C h=4.8% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL8OBX-14;T1231063;2022-03-12 18:06:14;52.9545;10.2375;135;87;23637;Clb=4.4m/s p=29.9hPa t=-57.1C h=0.0% 405.70MHz Type=RS41-SGP BK=Off SV=20215 V=2.5V S=-25.2dB  JO42TP
DB1ABI-14;T1231063;2022-03-12 18:06:12;52.9547;10.2373;137;87;23632;Clb=5.7m/s p=29.9hPa t=-57.4C h=4.8% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DO6GZ-11;T1231063;2022-03-12 18:06:10;52.955;10.2368;141;91;23622;Clb=4.1m/s p=30.0hPa t=-57.4C h=1.4% 405.700MHz Type=RS41-SGP TxOff=3h41m rdzTTGOsonde
PD1MV;T1231063;2022-03-12 18:06:08;52.9552;10.2365;140;91;23617;Clb=5.3m/s p=30.0hPa t=-57.4C h=1.4% 405.700MHz Type=RS41-SGP rdzTTGOsonde
DB0BI-1;T1231063;2022-03-12 18:06:06;52.9555;10.236;138;89;23606;Clb=4.5m/s p=30.1hPa t=-57.3C h=1.3% 405.700MHz Type=RS41 TxOff=3h41m rdzTTGO
DH3DM-HH;T1231063;2022-03-12 18:06:04;52.9558;10.2355;140;89;23597;Clb=5.6m/s p=30.1hPa t=-57.3C h=1.3% 405.700MHz Type=RS41-SGP TxOff=3h42m rdzTTGOsonde
DO9BO-14;T1231063;2022-03-12 18:06:02;52.9563;10.2348;137;89;23581;Clb=4.9m/s p=30.1hPa t=-57.2C h=4.7% 405.70MHz Type=RS41-SGP batt=2.6V Details zu http://radiosondy.info
DO6GZ-11;T1231063;2022-03-12 18:06:00;52.9566;10.2343;135;83;23572;Clb=3.7m/s p=30.3hPa t=-57.2C h=1.4% 405.700MHz Type=RS41-SGP TxOff=3h42m rdzTTGOsonde
DN4BAS-14;T1231063;2022-03-12 18:05:58;52.9569;10.2339;138;87;23564;Clb=5.5m/s p=30.2hPa t=-57.1C h=4.7% 405.70MHz Type=RS41-SGP TxOff=3h41m batt=2.6V Details zu http://radiosondy.info
DB1ABI-14;T1231063;2022-03-12 18:05:56;52.9572;10.2334;141;91;23554;Clb=4.1m/s p=30.3hPa t=-57.0C h=4.6% 405.70MHz Type=RS41-SGP TxOff=3h41m Details zu http://radiosondy.info
DO6GZ-11;T1231063;2022-03-12 18:05:54;52.9576;10.2329;139;93;23545;Clb=5.5m/s p=30.4hPa t=-57.0C h=1.4% 405.700MHz Type=RS41-SGP TxOff=3h42m rdzTTGOsonde
OZ1ARQ-1;T1231063;2022-03-12 18:05:52;52.9579;10.2324;134;94;23535;Clb=4.4m/s t=-57.0C h=1.3% p=30.4hPa 405.700 MHz Type=RS41-SGP ser=T1231063 Radiosonde
DO6GZ-11;T1231063;2022-03-12 18:05:50;52.9583;10.2318;137;94;23526;Clb=5.7m/s p=30.5hPa t=-57.0C h=1.3% 405.700MHz Type=RS41-SGP TxOff=3h42m rdzTTGOsonde
DO6GZ-11;T1231063;2022-03-12 18:05:48;52.9586;10.2313;138;91;23517;Clb=3.4m/s p=30.5hPa t=-57.0C h=1.3% 405.700MHz Type=RS41-SGP TxOff=3h42m rdzTTGOsonde
DO4CZ-15;T1231063;2022-03-12 18:05:46;52.9588;10.231;137;89;23513;Clb=3.9m/s p=30.5hPa t=-57.0C h=1.3% 405.700MHz Type=RS41-SGP TxOff=3h42m rdzTTGOsonde
DH3DM-HH;T1231063;2022-03-12 18:05:44;52.9591;10.2305;135;85;23503;Clb=4.7m/s p=30.6hPa t=-56.9C h=1.3% 405.700MHz Type=RS41-SGP TxOff=3h42m rdzTTGOsonde
DM3MS-14;T1231063;2022-03-12 18:05:42;52.9595;10.2298;139;85;23489;Clb=5.5m/s t=-56.3C 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DB1ABI-14;T1231063;2022-03-12 18:05:40;52.9598;10.2293;138;87;23480;Clb=4.5m/s p=30.7hPa t=-57.0C h=4.6% 405.70MHz Type=RS41-SGP batt=2.6V Details zu http://radiosondy.info
THATR2-14;T1231063;2022-03-12 18:05:38;52.9603;10.2285;133;83;23465;Clb=4.3m/s p=30.7hPa t=-57.1C h=4.6% 405.70MHz Type=RS41-SGP batt=2.5V Details zu http://radiosondy.info
DL6ZAJ-14;T1231063;2022-03-12 18:05:36;52.9605;10.2282;134;81;23460;Clb=5.3m/s p=30.7hPa t=-57.1C h=4.6% 405.70MHz Type=RS41-SGP batt=2.5V Details zu http://radiosondy.info
DO6GZ-11;T1231063;2022-03-12 18:05:34;52.9609;10.2275;137;81;23445;Clb=4.9m/s p=30.8hPa t=-57.3C h=1.3% 405.700MHz Type=RS41-SGP TxOff=3h42m rdzTTGOsonde
DO6GZ-11;T1231063;2022-03-12 18:05:32;52.961;10.2273;136;80;23440;Clb=5.5m/s p=30.9hPa t=-57.3C h=1.3% 405.700MHz Type=RS41-SGP TxOff=3h42m rdzTTGOsonde
DO9BO-14;T1231063;2022-03-12 18:05:30;52.9613;10.2268;137;83;23431;Clb=4.0m/s p=30.9hPa t=-57.3C h=4.7% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DO7DOC-14;T1231063;2022-03-12 18:05:28;52.9617;10.2263;140;83;23421;Clb=4.7m/s p=30.9hPa t=-57.3C h=4.7% 405.70MHz Type=RS41-SGP Details on http://radiosondy.info
DB1ABI-14;T1231063;2022-03-12 18:05:24;52.9623;10.2253;130;81;23404;Clb=5.3m/s p=31.0hPa t=-57.3C h=4.6% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DN4BAS-14;T1231063;2022-03-12 18:05:22;52.9625;10.2248;125;83;23395;Clb=4.1m/s p=31.1hPa t=-57.3C h=4.7% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DO6GZ-11;T1231063;2022-03-12 18:05:20;52.9628;10.2242;128;85;23385;Clb=4.9m/s p=31.1hPa t=-57.4C h=1.3% 405.700MHz Type=RS41-SGP TxOff=3h42m rdzTTGOsonde
DO6GZ-11;T1231063;2022-03-12 18:05:18;52.963;10.2237;132;81;23377;Clb=3.8m/s p=31.2hPa t=-57.4C h=1.4% 405.700MHz Type=RS41-SGP TxOff=3h42m rdzTTGOsonde
DO6GZ-11;T1231063;2022-03-12 18:05:16;52.9633;10.2232;136;76;23367;Clb=5.4m/s p=31.2hPa t=-57.5C h=1.4% 405.700MHz Type=RS41-SGP TxOff=3h42m rdzTTGOsonde
DO4CZ-15;T1231063;2022-03-12 18:05:14;52.9634;10.223;137;76;23363;Clb=4.2m/s p=31.3hPa t=-57.5C h=1.4% 405.700MHz Type=RS41-SGP TxOff=3h43m rdzTTGOsonde
DL1ZP-14;T1231063;2022-03-12 18:05:12;52.9639;10.2223;136;83;23349;Clb=4.8m/s t=-57.5C h=1.3% p=31.3hPa 405.701 MHz Type=RS41-SGP ser=T1231063 Radiosonde
DO6GZ-11;T1231063;2022-03-12 18:05:10;52.9642;10.2218;135;85;23341;Clb=3.9m/s p=31.4hPa t=-57.5C h=1.4% 405.700MHz Type=RS41-SGP TxOff=3h43m rdzTTGOsonde
DB1ABI-14;T1231063;2022-03-12 18:05:08;52.9645;10.2213;132;74;23331;Clb=5.3m/s p=31.4hPa t=-57.4C h=4.7% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL6WO-14;T1231063;2022-03-12 18:05:06;52.9647;10.2209;132;74;23322;Clb=4.4m/s p=31.4hPa t=-57.4C h=4.7% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DO6GZ-11;T1231063;2022-03-12 18:05:04;52.965;10.2204;136;76;23312;Clb=4.4m/s p=31.5hPa t=-57.4C h=1.4% 405.700MHz Type=RS41-SGP TxOff=3h43m rdzTTGOsonde
DH3DM-HH;T1231063;2022-03-12 18:05:02;52.9651;10.2202;138;74;23308;Clb=4.5m/s p=31.6hPa t=-57.4C h=1.4% 405.700MHz Type=RS41-SGP TxOff=3h43m rdzTTGOsonde
PE1MIU-13;T1231063;2022-03-12 18:05:00;52.9655;10.2196;140;72;23292;Clb=3.8m/s p=31.5hPa t=-57.4C h=4.8% 405.70MHz Type=RS41-SGP TxOff=3h42m batt=2.5V Details on http://radiosondy.info
DH1JH-14;T1231063;2022-03-12 18:04:58;52.9658;10.2192;137;74;23283;Clb=5.7m/s t=-56.8C 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL1XH-11;T1231063;2022-03-12 18:04:56;52.966;10.2188;133;72;23273;Clb=4.2m/s p=31.6hPa t=-57.4C h=4.7% 405.70MHz Type=RS41-SGP
OZ1EYZ-14;T1231063;2022-03-12 18:04:54;52.9663;10.2183;133;72;23264;Clb=5.0m/s p=31.7hPa t=-57.4C h=4.8% 405.70MHz Type=RS41-SGP TxOff=3h42m batt=2.5V Details on http://radiosondy.info
OZ1ARQ-1;T1231063;2022-03-12 18:04:52;52.9665;10.2178;134;74;23254;Clb=4.3m/s t=-57.4C h=1.3% p=31.8hPa 405.700 MHz Type=RS41-SGP ser=T1231063 Radiosonde
DL2LAY-13;T1231063;2022-03-12 18:04:50;52.9668;10.2174;141;72;23244;Clb=5.1m/s p=31.8hPa t=-57.1C 405.70MHz Type=RS41-SGP powerup=1h50m55s sondemod 1.36e
DO6GZ-11;T1231063;2022-03-12 18:04:48;52.9671;10.217;147;74;23234;Clb=5.7m/s p=31.9hPa t=-57.4C h=1.4% 405.700MHz Type=RS41-SGP TxOff=3h43m rdzTTGOsonde
DO6GZ-11;T1231063;2022-03-12 18:04:46;52.9674;10.2167;146;69;23225;Clb=3.4m/s p=32.0hPa t=-57.3C h=1.4% 405.700MHz Type=RS41-SGP TxOff=3h43m rdzTTGOsonde
DH2UAI-14;T1231063;2022-03-12 18:04:44;52.9677;10.2164;140;70;23217;Clb=5.2m/s 405.70MHz Type=RS41 Details zu http://radiosondy.info
DO4CZ-15;T1231063;2022-03-12 18:04:42;52.9678;10.2162;137;72;23211;Clb=4.6m/s p=32.0hPa t=-57.3C h=1.4% 405.700MHz Type=RS41-SGP TxOff=3h43m rdzTTGOsonde
DO6GZ-11;T1231063;2022-03-12 18:04:40;52.9682;10.2155;132;69;23197;Clb=6.0m/s p=32.1hPa t=-57.2C h=1.4% 405.700MHz Type=RS41-SGP TxOff=3h43m rdzTTGOsonde
DL1XH1-11;T1231063;2022-03-12 18:04:38;52.9684;10.2151;134;70;23187;Clb=4.5m/s p=32.1hPa t=-57.2C h=4.7% 405.70MHz Type=RS41-SGP batt=2.5V powerup=1h50m43s sondemod 1.36h
DB1ABI-14;T1231063;2022-03-12 18:04:36;52.9687;10.2147;137;70;23177;Clb=5.0m/s p=32.2hPa t=-57.2C h=4.7% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DO6GZ-11;T1231063;2022-03-12 18:04:34;52.9689;10.2143;141;70;23168;Clb=4.6m/s p=32.2hPa t=-57.2C h=1.4% 405.700MHz Type=RS41-SGP TxOff=3h43m rdzTTGOsonde
DN4BAS-14;T1231063;2022-03-12 18:04:32;52.9692;10.214;143;69;23157;Clb=5.2m/s p=32.3hPa t=-57.2C h=4.7% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DO6GZ-11;T1231063;2022-03-12 18:04:30;52.9695;10.2136;146;67;23149;Clb=4.0m/s p=32.3hPa t=-57.2C h=1.4% 405.700MHz Type=RS41-SGP TxOff=3h43m rdzTTGOsonde
DH2UAI-14;T1231063;2022-03-12 18:04:28;52.9698;10.2133;145;70;23138;Clb=5.4m/s 405.70MHz Type=RS41 Details zu http://radiosondy.info
DO6GZ-11;T1231063;2022-03-12 18:04:26;52.9701;10.2129;145;76;23128;Clb=5.5m/s p=32.4hPa t=-57.1C h=1.3% 405.700MHz Type=RS41-SGP TxOff=3h43m rdzTTGOsonde
DH3DM-HH;T1231063;2022-03-12 18:04:20;52.9708;10.212;143;74;23101;Clb=5.1m/s p=32.6hPa t=-57.1C h=1.3% 405.700MHz Type=RS41-SGP TxOff=3h44m rdzTTGOsonde
DL1XH-11;T1231063;2022-03-12 18:04:18;52.9712;10.2115;149;72;23086;Clb=6.1m/s p=32.6hPa t=-57.1C h=4.6% 405.70MHz Type=RS41-SGP
DH1JH-14;T1231063;2022-03-12 18:04:16;52.9715;10.2113;155;70;23076;Clb=4.0m/s t=-56.4C 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DO6GZ-11;T1231063;2022-03-12 18:04:14;52.9718;10.211;155;72;23066;Clb=6.2m/s p=32.8hPa t=-57.1C h=1.4% 405.700MHz Type=RS41-SGP TxOff=3h44m rdzTTGOsonde
DM3MS-14;T1231063;2022-03-12 18:04:12;52.9721;10.2107;153;76;23056;Clb=4.7m/s t=-56.4C 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
SP3WXH-11;T1231063;2022-03-12 18:04:10;52.9725;10.2104;154;74;23045;Clb=6.1m/s p=32.8hPa t=-57.2C h=4.7% 405.70MHz Type=RS41-SGP TxOff=3h43m batt=2.6V
JO53VA-14;T1231063;2022-03-12 18:04:08;52.9728;10.2102;151;72;23034;Clb=4.9m/s p=32.9hPa t=-57.3C h=4.8% 405.70MHz Type=RS41-SGP batt=2.5V Details zu http://radiosondy.info
AA1-11;T1231063;2022-03-12 18:04:06;52.9732;10.2098;147;76;23023;Clb=5.6m/s p=32.9hPa t=-57.3C h=4.7% 405.70MHz Type=RS41-SGP powerup=1h50m11s
DO6GZ-11;T1231063;2022-03-12 18:04:04;52.9735;10.2095;150;72;23013;Clb=5.0m/s p=33.0hPa t=-57.4C h=1.4% 405.700MHz Type=RS41-SGP TxOff=3h44m rdzTTGOsonde
DO6GZ-11;T1231063;2022-03-12 18:04:02;52.9738;10.2092;158;69;23002;Clb=5.6m/s p=33.1hPa t=-57.5C h=1.4% 405.700MHz Type=RS41-SGP TxOff=3h44m rdzTTGOsonde
PE1MIU-11;T1231063;2022-03-12 18:04:00;52.9741;10.209;159;74;22991;Clb=5.3m/s t=-57.5C h=1.3% p=33.1hPa 405.701 MHz Type=RS41-SGP ser=T1231063 Radiosonde
DO6GZ-11;T1231063;2022-03-12 18:03:58;52.9745;10.2088;158;81;22980;Clb=4.5m/s p=33.2hPa t=-57.5C h=1.4% 405.700MHz Type=RS41-SGP TxOff=3h44m rdzTTGOsonde
DN4BAS-14;T1231063;2022-03-12 18:03:56;52.9748;10.2085;157;80;22970;Clb=6.1m/s p=33.2hPa t=-57.4C h=4.8% 405.70MHz Type=RS41-SGP TxOff=3h43m batt=2.6V Details zu http://radiosondy.info
DO9BO-14;T1231063;2022-03-12 18:03:52;52.9755;10.2079;152;74;22950;Clb=5.7m/s p=33.3hPa t=-57.3C h=4.8% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
SO1NDE-11;T1231063;2022-03-12 18:03:50;52.9759;10.2076;152;72;22940;Clb=4.6m/s p=33.4hPa t=-57.3C h=4.7% 405.70MHz Type=RS41-SGP powerup=1h49m55s sondemod 1.36h
DL8OBX-14;T1231063;2022-03-12 18:03:48;52.9762;10.2074;156;74;22929;Clb=5.0m/s p=33.5hPa t=-56.9C h=0.0% 405.70MHz Type=RS41-SGP BK=Off SV=20215 V=2.5V S=-17.7dB  JO42TP
CLIND2-14;T1231063;2022-03-12 18:03:46;52.9765;10.2072;156;70;22918;Clb=5.5m/s t=-57.2C calibration 66% Type=RS41-SGP batt=2.6V Details zu http://radiosondy.info
TOFFI2-14;T1231063;2022-03-12 18:03:44;52.9768;10.2069;154;72;22907;Clb=4.6m/s calibration 15% Type=RS41 Details zu http://radiosondy.info
DM3MS-14;T1231063;2022-03-12 18:03:42;52.9771;10.2066;152;72;22898;Clb=6.0m/s t=-56.4C 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL1XH-11;T1231063;2022-03-12 18:03:40;52.9775;10.2063;149;74;22887;Clb=5.0m/s p=33.7hPa t=-57.0C h=4.8% 405.70MHz Type=RS41-SGP batt=2.6V
DO4CZ-15;T1231063;2022-03-12 18:03:38;52.9776;10.2061;148;80;22881;Clb=5.6m/s p=33.7hPa t=-57.0C h=1.4% 405.700MHz Type=RS41-SGP TxOff=3h44m rdzTTGOsonde
DO9BO-14;T1231063;2022-03-12 18:03:36;52.9781;10.2056;147;70;22865;Clb=3.9m/s p=33.8hPa t=-56.9C h=4.7% 405.70MHz Type=RS41-SGP batt=2.5V Details zu http://radiosondy.info
DO6GZ-11;T1231063;2022-03-12 18:03:34;52.9784;10.2053;150;67;22854;Clb=5.9m/s p=33.8hPa t=-56.9C h=1.4% 405.700MHz Type=RS41-SGP TxOff=3h44m rdzTTGOsonde
SWLJO43;T1231063;2022-03-12 18:03:32;52.9788;10.2049;148;65;22838;Clb=6.0m/s t=-56.8C h=1.3% p=33.9hPa 405.700 MHz Type=RS41-SGP Radiosonde
DB1ABI-14;T1231063;2022-03-12 18:03:30;52.979;10.2047;148;69;22833;Clb=5.2m/s p=33.9hPa t=-56.7C h=4.7% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
TOFFI2-14;T1231063;2022-03-12 18:03:28;52.9793;10.2044;148;70;22823;Clb=4.9m/s calibration 11% Type=RS41 batt=2.6V Details zu http://radiosondy.info
DN4BAS-14;T1231063;2022-03-12 18:03:26;52.9796;10.2041;149;76;22812;Clb=5.1m/s p=34.1hPa t=-56.5C h=4.6% 405.70MHz Type=RS41-SGP batt=2.5V Details zu http://radiosondy.info
DO6GZ-11;T1231063;2022-03-12 18:03:24;52.9801;10.2036;147;80;22796;Clb=5.7m/s p=34.1hPa t=-56.5C h=1.3% 405.700MHz Type=RS41-SGP TxOff=3h45m rdzTTGOsonde
DO6GZ-11;T1231063;2022-03-12 18:03:22;52.9802;10.2034;146;78;22791;Clb=4.2m/s p=34.2hPa t=-56.4C h=1.3% 405.700MHz Type=RS41-SGP TxOff=3h45m rdzTTGOsonde
DO9BO-14;T1231063;2022-03-12 18:03:20;52.9805;10.2031;146;69;22782;Clb=6.0m/s p=34.2hPa t=-56.3C h=4.5% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
PD1MV;T1231063;2022-03-12 18:03:18;52.9807;10.2029;147;63;22776;Clb=6.3m/s p=34.3hPa t=-56.3C h=1.3% 405.700MHz Type=RS41-SGP rdzTTGOsonde
DN4BAS-14;T1231063;2022-03-12 18:03:16;52.981;10.2025;140;69;22761;Clb=5.6m/s p=34.3hPa t=-56.3C h=4.6% 405.70MHz Type=RS41-SGP TxOff=3h44m Details zu http://radiosondy.info
DB1ABI-14;T1231063;2022-03-12 18:03:14;52.9813;10.2021;136;70;22750;Clb=4.7m/s p=34.4hPa t=-56.3C h=4.5% 405.70MHz Type=RS41-SGP batt=2.5V Details zu http://radiosondy.info
DM3MS-14;T1231063;2022-03-12 18:03:12;52.9815;10.2017;138;70;22739;Clb=6.0m/s t=-55.6C 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DB0BI-1;T1231063;2022-03-12 18:03:10;52.9817;10.2015;141;74;22734;Clb=5.5m/s p=34.5hPa t=-56.3C h=1.3% 405.700MHz Type=RS41 rdzTTGO
DL1ZP-14;T1231063;2022-03-12 18:03:08;52.9821;10.2009;138;72;22718;Clb=5.8m/s t=-56.2C h=1.3% p=34.6hPa 405.701 MHz Type=RS41-SGP ser=T1231063 Radiosonde
DO4CZ-15;T1231063;2022-03-12 18:03:06;52.9822;10.2007;140;76;22712;Clb=5.4m/s p=34.6hPa t=-56.2C h=1.3% 405.700MHz Type=RS41-SGP TxOff=3h45m rdzTTGOsonde
DF2TH-14;T1231063;2022-03-12 18:03:04;52.9826;10.2001;144;70;22697;Clb=6.6m/s p=34.7hPa t=-56.1C h=4.5% 405.70MHz Type=RS41-SGP TxOff=3h44m Details zu http://radiosondy.info
DL1XH-11;T1231063;2022-03-12 18:03:02;52.9829;10.1998;144;70;22686;Clb=4.3m/s p=34.7hPa t=-56.1C h=4.6% 405.70MHz Type=RS41-SGP
DL8OBX-14;T1231063;2022-03-12 18:03:00;52.9832;10.1995;136;72;22676;Clb=6.1m/s p=34.8hPa t=-55.8C h=0.0% 405.70MHz Type=RS41-SGP BK=Off SV=20215 V=2.5V S=-18.0dB  JO42TP
DH3DM-HH;T1231063;2022-03-12 18:02:58;52.9834;10.199;130;70;22664;Clb=5.0m/s p=34.9hPa t=-56.1C h=1.3% 405.700MHz Type=RS41-SGP TxOff=3h45m rdzTTGOsonde
DN4BAS-14;T1231063;2022-03-12 18:02:56;52.9836;10.1986;131;69;22653;Clb=6.1m/s p=34.9hPa t=-56.0C h=4.5% 405.70MHz Type=RS41-SGP TxOff=3h44m batt=2.5V Details zu http://radiosondy.info
OZ1ARQ-1;T1231063;2022-03-12 18:02:52;52.9842;10.1975;136;70;22624;Clb=4.6m/s t=-56.0C h=1.3% p=35.1hPa 405.700 MHz Type=RS41-SGP ser=T1231063 Radiosonde
